id2,geography,population,housing,income,employment,poverty
06037900608,"Census Tract 9006.08, Los Angeles County, California",3535,138800,58953,49.1,750
06037900609,"Census Tract 9006.09, Los Angeles County, California",5459,110500,37083,51.9,2067
06037900701,"Census Tract 9007.01, Los Angeles County, California",4785,117300,30292,41.4,1553
06037900703,"Census Tract 9007.03, Los Angeles County, California",3758,121800,31657,46.9,1103
06037900704,"Census Tract 9007.04, Los Angeles County, California",3007,"10,0000",36990,64.2,646
06037900705,"Census Tract 9007.05, Los Angeles County, California",4785,187500,39237,56.8,844
06037900803,"Census Tract 9008.03, Los Angeles County, California",9411,154300,55051,51.4,1718
06037900804,"Census Tract 9008.04, Los Angeles County, California",3525,90400,36928,42.3,1226
06037900805,"Census Tract 9008.05, Los Angeles County, California",4776,142700,54250,41,898
06037900806,"Census Tract 9008.06, Los Angeles County, California",3488,97000,15474,28,1478
06037900900,"Census Tract 9009, Los Angeles County, California",3648,205600,63087,50.3,495
06037901003,"Census Tract 9010.03, Los Angeles County, California",5568,0,0,0,0
06037901004,"Census Tract 9010.04, Los Angeles County, California",11835,235300,78750,63.9,1538
06037901007,"Census Tract 9010.07, Los Angeles County, California",1990,274700,74928,53.2,244
06037901008,"Census Tract 9010.08, Los Angeles County, California",2987,154000,73676,54.2,289
06037901009,"Census Tract 9010.09, Los Angeles County, California",5525,182900,61833,50.8,906
06037901010,"Census Tract 9010.10, Los Angeles County, California",6029,187600,52587,47.9,1747
06037901011,"Census Tract 9010.11, Los Angeles County, California",5148,212600,60784,54,599
06037901101,"Census Tract 9011.01, Los Angeles County, California",5223,175400,47485,52.3,1142
06037901102,"Census Tract 9011.02, Los Angeles County, California",5604,189800,58385,52.8,760
06037901205,"Census Tract 9012.05, Los Angeles County, California",10418,231300,79794,59.4,512
06037901209,"Census Tract 9012.09, Los Angeles County, California",1193,199500,49545,46.4,185
06037901210,"Census Tract 9012.10, Los Angeles County, California",1416,229900,63250,56.4,98
06037901213,"Census Tract 9012.13, Los Angeles County, California",3969,333800,103450,56.1,181
06037910001,"Census Tract 9100.01, Los Angeles County, California",6407,156600,56455,51,628
06037910002,"Census Tract 9100.02, Los Angeles County, California",6639,139700,52063,46.3,1501
06037910101,"Census Tract 9101.01, Los Angeles County, California",1351,182500,31818,50.6,421
06037910201,"Census Tract 9102.01, Los Angeles County, California",4290,169200,48768,40.3,1514
06037910202,"Census Tract 9102.02, Los Angeles County, California",5762,371800,97083,57.4,286
06037910205,"Census Tract 9102.05, Los Angeles County, California",1198,404300,97500,53.5,53
06037910206,"Census Tract 9102.06, Los Angeles County, California",3505,232600,95464,66.8,210
06037910207,"Census Tract 9102.07, Los Angeles County, California",5999,226800,85270,56.7,536
06037910208,"Census Tract 9102.08, Los Angeles County, California",6570,200900,62518,56,653
06037910209,"Census Tract 9102.09, Los Angeles County, California",4203,234700,83500,58.2,250
06037910210,"Census Tract 9102.10, Los Angeles County, California",6851,251300,85991,57.9,287
06037910301,"Census Tract 9103.01, Los Angeles County, California",4471,257900,83484,52.1,489
06037910302,"Census Tract 9103.02, Los Angeles County, California",5847,270600,87974,52.1,354
06037910401,"Census Tract 9104.01, Los Angeles County, California",6549,190000,72955,54.8,441
06037910402,"Census Tract 9104.02, Los Angeles County, California",3517,107400,33561,38.7,1753
06037910403,"Census Tract 9104.03, Los Angeles County, California",2398,87300,24167,44.1,1386
06037910404,"Census Tract 9104.04, Los Angeles County, California",3786,124500,43368,48.7,1387
06037910501,"Census Tract 9105.01, Los Angeles County, California",5554,0,17761,45.6,3634
06037910502,"Census Tract 9105.02, Los Angeles County, California",4047,111400,33399,42.6,1356
06037910504,"Census Tract 9105.04, Los Angeles County, California",5249,121200,37321,43.9,1725
06037910505,"Census Tract 9105.05, Los Angeles County, California",2916,133900,48417,49.6,702
06037910601,"Census Tract 9106.01, Los Angeles County, California",6720,103900,33281,41.1,2274
06037910602,"Census Tract 9106.02, Los Angeles County, California",3468,68300,27198,47.8,1176
06037910603,"Census Tract 9106.03, Los Angeles County, California",7113,136400,51866,52.7,1353
06037910605,"Census Tract 9106.05, Los Angeles County, California",4817,115300,44821,47.8,1441
06037910606,"Census Tract 9106.06, Los Angeles County, California",2870,132200,48780,48.6,718
06037910705,"Census Tract 9107.05, Los Angeles County, California",12263,192800,65223,53,1315
06037910706,"Census Tract 9107.06, Los Angeles County, California",5892,159500,53125,52.9,1002
06037910707,"Census Tract 9107.07, Los Angeles County, California",4445,142700,53773,51.4,1122
06037910709,"Census Tract 9107.09, Los Angeles County, California",1814,227700,85139,48.4,166
06037910711,"Census Tract 9107.11, Los Angeles County, California",7803,123500,41010,41.4,1718
06037910712,"Census Tract 9107.12, Los Angeles County, California",2415,169900,57750,52,335
06037910713,"Census Tract 9107.13, Los Angeles County, California",5926,159100,53418,50,1054
06037910714,"Census Tract 9107.14, Los Angeles County, California",3896,118100,42139,48.4,943
06037910715,"Census Tract 9107.15, Los Angeles County, California",6281,147800,43531,53.9,1031
06037910716,"Census Tract 9107.16, Los Angeles County, California",5820,175500,55813,58.5,811
06037910804,"Census Tract 9108.04, Los Angeles County, California",3070,458700,95274,54.3,388
06037910805,"Census Tract 9108.05, Los Angeles County, California",4585,378700,65885,57.4,719
06037910807,"Census Tract 9108.07, Los Angeles County, California",5986,344900,100034,61,270
06037910808,"Census Tract 9108.08, Los Angeles County, California",3658,344100,82639,59.7,201
06037910809,"Census Tract 9108.09, Los Angeles County, California",2299,835700,138333,59.1,169
06037910810,"Census Tract 9108.10, Los Angeles County, California",2726,455700,107431,57.5,232
06037910811,"Census Tract 9108.11, Los Angeles County, California",267,350000,101042,56.7,17
06037910812,"Census Tract 9108.12, Los Angeles County, California",458,287500,76000,59.4,43
06037910813,"Census Tract 9108.13, Los Angeles County, California",3510,524900,101895,57.5,116
06037911001,"Census Tract 9110.01, Los Angeles County, California",3826,204900,51339,42.9,393
06037920011,"Census Tract 9200.11, Los Angeles County, California",270,294400,57188,28.8,9
06037920012,"Census Tract 9200.12, Los Angeles County, California",1040,217700,79625,53.7,79
06037920013,"Census Tract 9200.13, Los Angeles County, California",4648,362800,90727,58.4,154
06037920015,"Census Tract 9200.15, Los Angeles County, California",6512,473200,121389,64.4,236
06037920016,"Census Tract 9200.16, Los Angeles County, California",5163,509900,109583,63,342
06037920017,"Census Tract 9200.17, Los Angeles County, California",4625,349000,86490,58.2,322
06037920018,"Census Tract 9200.18, Los Angeles County, California",2446,369100,85139,68.3,146
06037920020,"Census Tract 9200.20, Los Angeles County, California",7315,371700,83646,63.1,417
06037920023,"Census Tract 9200.23, Los Angeles County, California",2840,123900,57756,60.5,302
06037920026,"Census Tract 9200.26, Los Angeles County, California",401,645200,151053,58.7,20
06037920028,"Census Tract 9200.28, Los Angeles County, California",6148,359400,101553,64.8,342
06037920029,"Census Tract 9200.29, Los Angeles County, California",3257,259300,66856,67,141
06037920030,"Census Tract 9200.30, Los Angeles County, California",5550,334900,85383,77.3,414
06037920031,"Census Tract 9200.31, Los Angeles County, California",4996,268700,47169,51.3,362
06037920032,"Census Tract 9200.32, Los Angeles County, California",3128,452200,128889,66.4,39
06037920033,"Census Tract 9200.33, Los Angeles County, California",634,75900,73203,46,71
06037920034,"Census Tract 9200.34, Los Angeles County, California",3403,368400,82723,63.7,638
06037920035,"Census Tract 9200.35, Los Angeles County, California",8094,293600,68109,59,952
06037920036,"Census Tract 9200.36, Los Angeles County, California",3390,338700,83611,70.4,518
06037920037,"Census Tract 9200.37, Los Angeles County, California",7247,177700,55909,66.3,1373
06037920038,"Census Tract 9200.38, Los Angeles County, California",4050,141300,47284,63.9,720
06037920039,"Census Tract 9200.39, Los Angeles County, California",1957,421000,106507,74.3,60
06037920040,"Census Tract 9200.40, Los Angeles County, California",3356,397400,96325,61.3,376
06037920041,"Census Tract 9200.41, Los Angeles County, California",2874,246800,92500,63.3,241
06037920042,"Census Tract 9200.42, Los Angeles County, California",6876,293600,72402,65,906
06037920043,"Census Tract 9200.43, Los Angeles County, California",5831,473500,124432,65,224
06037920044,"Census Tract 9200.44, Los Angeles County, California",3180,379700,121799,67.4,47
06037920045,"Census Tract 9200.45, Los Angeles County, California",4764,402300,113869,66.6,269
06037920102,"Census Tract 9201.02, Los Angeles County, California",5735,314700,67623,63.2,744
06037920104,"Census Tract 9201.04, Los Angeles County, California",2963,420300,109524,62,353
06037920106,"Census Tract 9201.06, Los Angeles County, California",3031,248300,61193,59.1,618
06037920107,"Census Tract 9201.07, Los Angeles County, California",4930,576900,138708,51,80
06037920108,"Census Tract 9201.08, Los Angeles County, California",3648,386100,103500,72.4,126
06037920109,"Census Tract 9201.09, Los Angeles County, California",4366,493000,100595,63.1,122
06037920110,"Census Tract 9201.10, Los Angeles County, California",5078,576000,119323,66.2,187
06037920111,"Census Tract 9201.11, Los Angeles County, California",3199,375500,94125,70.2,131
06037920112,"Census Tract 9201.12, Los Angeles County, California",3954,399500,72917,48.8,209
06037920114,"Census Tract 9201.14, Los Angeles County, California",6496,446200,93750,70.8,682
06037920115,"Census Tract 9201.15, Los Angeles County, California",3776,477800,99734,61.1,223
06037920116,"Census Tract 9201.16, Los Angeles County, California",4887,406800,104028,70.6,599
06037920118,"Census Tract 9201.18, Los Angeles County, California",5959,399300,115694,71.8,168
06037920119,"Census Tract 9201.19, Los Angeles County, California",2010,490000,134048,70.1,39
06037920200,"Census Tract 9202, Los Angeles County, California",6534,0,0,0,0
06037920303,"Census Tract 9203.03, Los Angeles County, California",1295,616700,104821,72.1,127
06037920312,"Census Tract 9203.12, Los Angeles County, California",5532,548100,70208,60.7,602
06037920313,"Census Tract 9203.13, Los Angeles County, California",5960,407300,79605,56.6,472
06037920314,"Census Tract 9203.14, Los Angeles County, California",2729,449000,121641,70.2,103
06037920322,"Census Tract 9203.22, Los Angeles County, California",2980,433700,86563,56.4,60
06037920326,"Census Tract 9203.26, Los Angeles County, California",6712,501000,85316,64.8,482
06037920328,"Census Tract 9203.28, Los Angeles County, California",1831,673500,103977,69.6,100
06037920329,"Census Tract 9203.29, Los Angeles County, California",5590,399000,88814,67.4,333
06037920330,"Census Tract 9203.30, Los Angeles County, California",5346,443300,86813,61,385
06037920331,"Census Tract 9203.31, Los Angeles County, California",4059,408800,89972,56.1,265
06037920332,"Census Tract 9203.32, Los Angeles County, California",2547,223500,72941,56.4,106
06037920334,"Census Tract 9203.34, Los Angeles County, California",6363,407200,76433,57.6,708
06037920336,"Census Tract 9203.36, Los Angeles County, California",6342,327800,48386,62.7,1686
06037920337,"Census Tract 9203.37, Los Angeles County, California",7736,179700,50513,66.7,2030
06037920338,"Census Tract 9203.38, Los Angeles County, California",5982,614500,152232,66.5,139
06037920339,"Census Tract 9203.39, Los Angeles County, California",7051,590200,133324,64.2,151
06037930101,"Census Tract 9301.01, Los Angeles County, California",193,375000,67292,63,0
06037930200,"Census Tract 9302, Los Angeles County, California",639,287500,93602,52.5,84
06037930301,"Census Tract 9303.01, Los Angeles County, California",1008,315900,82167,41,66
06037980001,"Census Tract 9800.01, Los Angeles County, California",0,0,0,0,0
06037980002,"Census Tract 9800.02, Los Angeles County, California",0,0,0,0,0
06037980003,"Census Tract 9800.03, Los Angeles County, California",0,0,0,0,0
06037980004,"Census Tract 9800.04, Los Angeles County, California",22,0,0,33.3,12
06037980005,"Census Tract 9800.05, Los Angeles County, California",0,0,0,0,0
06037980006,"Census Tract 9800.06, Los Angeles County, California",0,0,0,0,0
06037980007,"Census Tract 9800.07, Los Angeles County, California",4,0,0,0,2
06037980008,"Census Tract 9800.08, Los Angeles County, California",101,0,35179,36.5,46
06037980009,"Census Tract 9800.09, Los Angeles County, California",4,0,0,25,0
06037980010,"Census Tract 9800.10, Los Angeles County, California",137,0,19219,32.3,56
06037980013,"Census Tract 9800.13, Los Angeles County, California",0,0,0,0,0
06037980014,"Census Tract 9800.14, Los Angeles County, California",102,0,33839,11.8,33
06037980015,"Census Tract 9800.15, Los Angeles County, California",419,0,36094,61.3,168
06037980018,"Census Tract 9800.18, Los Angeles County, California",2,0,0,100,0
06037980019,"Census Tract 9800.19, Los Angeles County, California",220,597700,112708,70.6,0
06037980020,"Census Tract 9800.20, Los Angeles County, California",0,0,0,0,0
06037980021,"Census Tract 9800.21, Los Angeles County, California",0,0,0,0,0
